Username,location,friend_count,review_count,photo_count,rating,date,review
Eden Y.,"Fresno, United States",4,12,2,2.0,25/2/2016,Service was meh. Our server/bartender sucked bad! It wasn't even busy. He got my bf and his buddy their drinks but never even got mine. Didn't even get my drink until our food came out. And my drink was just a strawberry lemonade drink! Just upset I didn't get my strawberry lemonade
Ariel S.,"Clovis, United States",0,6,3,2.0,27/6/2015,"I've been to this Applebee's location several times and I definitely experienced better service than the last time I went. For Father's Day 2015, we went to this restaurant in the early evening, it wasn't packed yet. Waiting time was short to be seated (about 10 minutes).  The problem began when we were assigned a waitress. Man, that girl was hardly friendly. Come to think of it, the waiters at the other tables weren't happy looking either. Our waitress was impatient when asking what we wanted to drink; acted like it was so much trouble repeating what sodas they have. I asked if they had Dr. Pepper and she said ""nope."" Uhhhh... Just one word, really? Didn't even give suggestions. When my father was ordering, she didn't explain the 2 for $25(?) deal thing properly so it left him confused thinking he was ordering right. Later on in the service she realized her mistake and tried to fix it. While taking our menus away, she dropped one on the table, and didn't seem to care that it bothered us. ""Oh sorry about that."" Her apology barely seemed believable.  We didn't have silverware at our table. Guess it wasn't common sense that a family of three needs extra napkins instead of the just one that is wrapped around the eating utensils.  The waitress wasn't serving food to a lot of tables, sooooo I don't know what her excuse was for forgetting what my table ordered. When she brought the food out, she said the name of the dish in a questioning manner as to ask who the plate was for. That's the job of the waiter to remember.  If it was up to me, she would have gotten zero tips, but my parents tipped her anyway.  Moving on from the waiter area....the food was good. Double Crunch Shrimp is a little hard to bite through, but that's because it's....double the crunch as the name implies. French fries good. Classic boneless buffalo chicken was good."
Sharon I.,"Clovis, United States",27,1,,1.0,27/9/2016,"What happened to this place?  We had a birthday dinner here tonight and the service was terrible.  It took 20 minutes for someone to even come to the table and acknowledge that we were there.  Once the order was taken it was just mistake after mistake.  I ordered a salad (which I had to pay extra for) to go with my steak and the salad was forgotten and was delivered after the steak had arrived.  Another item was not delivered and had to be taken off our bill.  The server kept apologizing but really when I go out for a special meal I want great service.  The meal must have sat around for awhile prior to being served because it was not hot but I was hungry and did not bother to send it back.  The loaded potato came with about a thimble-full of ""load"" so I had to ask for more and by the time it arrived I was ready to go home so just asked for a box.  Wow, I used to like this place and am wondering if it is under new management or something.  Something isn't working."
Hnuhli V.,"Fresno, United States",0,6,,3.0,28/3/2016,i give them a 3 star because the food is good. other then that the workers are not welcoming at all! they have really rude hostesses!
Gregg P.,"Manhattan Beach, United States",2,17,,1.0,6/7/2016,"This should be a 1/2 star. Waited 15 minutes to get a server to take our order. Waited another 30 minutes to get our meal. Asked for the manager, she came right away. Told her what was going on. Her response was I just started work and will check it out. Never saw her again. Did not offer to comp our meal. I will never go to this restaurant again. Save your self some money- don't go."
Tina A.,"Santa Rosa, United States",55,44,1,1.0,1/11/2015,"This place sucked! Everyone's food was bad or not what we ordered. No dressing on the salad, seriously? I was not impressed at all. Service was good and the place is clean but I won't be back."
Thelma P.,"Fresno, United States",66,24,21,5.0,28/5/2016,"Ate here for the first time tonight and it was surprisingly delicious. We were seated quickly,  and the host was friendly. We ordered soft pretzels with a beer cheese sauce thing for an app and I couldn't believe how good the sauce was!  They have a little game system on the table that my son played with,  it had a few ""Frozen"" games with Olaf so he was in heaven. Our waitress was Rachel and she was very sweet!  She had a lot of recommendations/suggestions which was helpful because I hadn't been to any applebees in over 5 years.  My dinner was  3 cheese macaroni with chicken strips, and it was really flavorful.  My wife had a turkey club sandwich and said the turkey tasted like thanksgiving turkey instead of regular lunch meat turkey.  While we were eating the store manager stopped by our table to ask us how our food was,  and I saw him going up to the other tables to check on them too. His name was ""Trucker"" which I thought was a joke but I guess is his real name!  Anyway,  I'm surprised at all of the bad reviews on here because we genuinely had a good experience and will definitely be back!"
Elizabeth H.,"San Francisco, United States",0,1,,1.0,21/1/2017,"I am a regular guest at this Applebee's, however my experience tonight was infuriating. I ordered a Coronarita and our waitress was already having attitude. She comes with my drink and there are black stuff floating in my drink. It looked like black pepper flakes but appeared slightly larger in size. I asked for a new drink, the waitress appeared to be irritated, she did not apologize and then stormed off with my drink. She comes back with the new drink two minutes later, and there are still black shit in my drink. I tell her once again that there are stuff floating in my drink so she takes it back and once again did not apologize for her shitty attitude and service. The waitress then comes back to my table and tries to explain that some blueberries fell into their ice, and that the floating black stuff were from the blueberries. First off, Applebee's has an ice machine in their kitchen, so if blueberries fell in your ice then toss that shit and get new ice. Also the people at my table got drinks as well and their cups had nothing floating in it. I'm guessing they don't wash their cups and that explains the black stuff floating in my drink. This waitress was giving me a pathetic explanation that she obviously pulled out from her ass."
Mark M.,"Louisville, United States",44,35,19,1.0,11/11/2015,"Horrible, Tuesday 11.10.15 @10:30pm. Sat ourselves at bar, bar was filthy not cleaned from previous patrons, bartender took out order have us out drinks without even wiping down area still dirty from the previous customers. Ordered wonton tacos told 10 min later they were sold out.. What this is a corporate company even a franchise I don't care I expect a small mom pop place to be sold out not a chain restaurant. So opted for boneless wings even asked if I could have bbq wings. Wings served buffalo when brought to bartender attention he threw down the platter and said keep these I'll put in the bow for you. Ok no,problem but did u have to throw it down, really.. So when bow wings show up there is hair on them. Yea I paid and left screw this place not worth me to even try and complain. Use to love this place what happened"
Isaac L.,"Clovis, United States",10,10,30,5.0,30/7/2014,this place has been very inviting on all of my visits. Haven't had any issues or complaints about this place so far.  Been here more times than my check-ins.  Everyone has been tentative thus far.
