Username,location,friend_count,review_count,photo_count,rating,date,review
Joe M.,"San Diego, CA",2,45,,2.0,7/16/2015,"Went to this Cheesecake Factory on a date, and the server was very polite, although a little unkempt. I took issue with a crab dish the server recommended, it was so bland, you couldn't taste anything other than the bread shell it was enclosed in. When you added the dip to it, it made it even worse. I mentioned it to the server, who then replaced it with a crab dish which came burned to a crisp. Charcoal black, you couldn't even taste the crab. Then came dessert. I can't eat bread, so I asked the server to recommend a cheesecake which might have a little less of it. He brought a lemon raspberry cheesecake, which looked delicious, but had bread underneath the cheesecake, which again, I cannot digest. There was so little raspberry sauce, they should have just called it lemon cheesecake. I mentioned it to the server, who agreed with me, stating that wasn't the portion it should come with. I asked for more of the sauce, he disappeared, then came back and told me I'd be charged extra for it. I complained to the manager, who then told me I'd get a gift certificate for the amount of the check. Over a month has passed, and guess what, no gift certificate! I called about it to complain, and haven't gotten a call back yet. Although I will return to Cheesecake Factory again, I will never return to this particular one, or recommend it to anyone who asks."
Paul L.,"Chandler, AZ",0,34,59,1.0,11/26/2014,They forgot my daughter's Mac & Cheese. Food was typical: ordered the bang bang chicken and shrimp.  Server never really followed up on drink refills and food orders.
Sherry B.,"Tempe, AZ",12,4,,1.0,1/18/2015,"Where to start? Went in after a movie date with my husband. We have been doing Cheesecake Factory for years and never been disappointed until tonight. He order steak Diane, I ordered chicken kaske after an extremely long wait (they were not at all busy) the manager came out to apologies. A longer wait later and the food arrived, COLD, cooked oversee instead of medium and my chicken was DRY.  We did not eat, got a 25.00 bill for our artichoke dip and strawberry martini, left hungry with a piece of free cheesecake..."
Brandon F.,"Milford, CT",0,32,42,3.0,2/22/2015,Excellent cheese cake . Food is a bit overpriced in my opinion. Around 14$ for a salad and other lunch entrees is a bit aggressive . The drinks are good though and hey make a pretty solid Long Island . The avocado egg rolls are pretty good as well.
The Rue D.,"San Tan Valley, AZ",21,89,14,3.0,8/6/2012,"From Under Cheese Factory By The Rue Thursday lunch was the Cheesecake Factory, Ordered an iced tea but not a daquiri, Chicken chipotle pasta was satisfactory, The bread and butter were complimentary. The hostess was hot like they always are, She led us to a table that wasn't very far, When I go golfing I shoot way over par, You cannot pay your tab with an Iraqi Dinar. My friend ordered some asian salad, Crispy and fresh the taste was valid, This review is reading like a rock ballad, There aren't many words that rhymn with salad. I would have given them 4 stars, just one thing, Even the lunch menu thinks you have bling bling, $11.95 for a bowl of pasta like I'm a king, On the weekends you and your wife like to swing.  The service was great, waitress was aware, I look like a hobo, she avoided my stare, I usually go commando, undies I don't wear, This place was good, and the food was fair.  Brownies!!"
John Y.,"Mesa, AZ",67,50,8,2.0,6/26/2012,"The Cheesecake Factory in Chandler is one of those restaurants you want to take your family members such as your visiting aunt and uncle from Korea. It would also be a nice place to take your international friends from China or Mexico. That's because the atmosphere and interior is well designed. When I took my mom here yesterday, she was in awe. ""Wow, this place looks great!"" That's all that the Cheesecake Factory offers. The waiter brought us two empty plates. The dishwasher didn't clean it correctly, so he exchanged it for new ones right away. The food is not great. That's why you shouldn't bring your spouse here for an anniversary or have a first date here. My mom ordered a pasta and we both agreed that it tasted bland.  Finally, we shared a slice of cheesecake and my mom ordered a coffee. The slice of cheesecake was good, but it's not worth the money. The lunch+dessert+coffee+tip was around $34 that day. The place has a great atmosphere, but the food isn't worth anywhere near $34."
levi a.,"Mesa, AZ",3,21,7,5.0,5/18/2014,"Im honestly surprised to see even a single bad review for this restaurant. I was super impressed with the overall operation of this place.  This is my first visit to any cheesecake factory, and it was an excellent experience. I feel i should mention, i was there to have dinner with my wife and daughter, and i had no time restrictions. I wasnt in a hurry. I wasnt looking at the clock. I also wasnt worried about the cost. It seems petty, to me,to worry about dollars and cents when spending time with people you like. So my experience is based solely on what happened, and no outlying factors. We were seated promptly, and greeted by a friendly, nice looking server( i wanna say her name was rachel?, but like i said, i was here for family time) all of the staff appear clean, in clean uniforms, and nice looking. Drink orders, warm bread , blah, blah ,blah. Waitress was super patient when we werent ready to order, she seemed relaxed, and not at all hurried, even though the dining room is ENORMOUS. So we ordered. shrimp with angel hair and asparagus for me, chicken somethin for my wife, and plain burger for my kid. It was all good. Asparagus was perfectly cooked, uniform in color, crisp, but chewable. Pasta was 'al dente', which is exeptionally difficult to acheive in a commercial restaurant.  Now, i honestly couldnt tell you how long the food took, or how long we were there, or what the servers attitude was like, because I WASNT LOOKING for those things. In my opinion, if your in a hurry, or concerned with your funds, maybe a table service restaurant isnt your best choice. In conclussion: As a professional in the restaurant industry myself, i was extremely pleased with my experience here, and i will go so far as to say, ""cheesecake factory is pulling it off""."
Doug T.,"Scottsdale, AZ",724,324,1083,3.0,5/4/2013,"I haven't been to this place in ages so we decided to try this place again. It hasn't changed very much. Still has a huge menu with large portions.  I had the Cajun jambalaya pasta. It was very spicy with really tender chicken over a bed of pasta. I thought it was pretty good. My wife had the pasta over meat sauce which was pretty good but she could only eat half of it. My son had the rib-eye steak and it looked ok but he enjoyed it and my mom had a turkey and guacamole sandwich which was good. The best part of going to this place is the desert and we had the snickers and the red velvet cheesecakes. They were pretty good but not great. The food overall was pretty good.  The service was ok. It seemed like we had to wait a long time for our food and after we were done eating we had to wait a really long time for the server to come and get our desert order.  We got there right at 5pm and didn't have to wait for a table. Otherwise, I don't think the food is worth a really long wait."
Terren O.,"Mesa, AZ",0,2,,5.0,2/5/2015,"My first time here. Its was awesome. The waiter was excellent, very attentive. The food was very good. I would recommend and will be coming back again."
Pri M.,"Chandler, AZ",21,8,,1.0,3/3/2015,my boyfriend and I went here a couple days ago and he got a pasta with chicken. The next day he woke up with food poisoning. We used to go there for every special occasion and never had a problem with anything. Never coming back.
