Username,location,friend_count,review_count,photo_count,rating,date,review
Leonard U.,"Gilbert, AZ",0,14,,1.0,4/1/2017,Worst place to eat in Arizona. Service is terrible. Salads look like they came from the back of my refrigerator.  This was once a great place but it's gone downhill so far we will never go back.   We ate outside on our last visit. 30 minutes to get water. 45 to order. We're still here 1 hour and 25 minutes and still waiting for cheese cake. The waiters keep turning the heat off and we are FREEZING.  Don't go here.  McDonald's will be much better and far cheaper.  What a DUMP.
James C.,"Phoenix, AZ",24,21,,1.0,12/22/2016,This was one of my daughters favorite restaurants for a long time. Unfortunately the wait times AND Slow service started changing that.  The last time we went it was the slowest service ever and we both got sick from the food.  We now avoid all locations unfortunately because every time we see the place we remember how sick we were AND how poor the service was.  Such a shame because at one time it was great!
Mike S.,"Medford, OR",0,27,,1.0,2/2/2017,"OK... You go to Cheesecake for the broad menu and maybe a slice of cheesecake. The service is typically good, however our experience here was horrible. Each of the special order requests (dressing on the side etc.) were not honored and there was no offer to remedy that. I literally had to put my hands around my mouth (you know... yell style) and almost yell to get our servers attention after she walked past us 3x without checking on us. We had asked for water and hadn't received it after being sat for 10 minutes. I eventually had to walk up to the hostesses to ask them to track our server down. Checked on Yelp after we ate and laughed... 3 out of 5 stars for a Cheesecake Factory? I wonder if this place is under corporate watch for improvement? Very unimpressed, there are many other better options. Steer clear!"
Martin R.,"Phoenix, AZ",45,7,2,1.0,6/19/2016,Ordered the salmon combo with shrimp scampi for 22 dollars. This has got to be the smallest piece of salmon I've ever received
Chelsea W.,"Chandler, AZ",129,67,48,5.0,1/14/2017,So delicious! The menu is huge with many many food options. I got the Bang bang chicken and shrimp and it was full of flavor. For desert I got the red velvet cheesecake and it was seriously one of the best slices of cheesecake I had ever had! Highly recommend that type of cheesecake here! Can't wait to go again and try something else on the menu!
Roxanne W.,"Mesa, AZ",0,12,,5.0,2/12/2017,"Celebrated a birthday with about 18 guests. We had two servers that did not flinch at the size of our party! They were courteous, kind and provided excellent service! I would highly recommend this location for the food, the servers and the amazing service!"
Heather B.,"Mesa, AZ",64,27,,1.0,11/17/2016,"I'm so disappointed in this location. My fiancée and I came here for our anniversary and was told their was a wait. So she took down our name and told me it would be 15 mins. We waited and waited and waited. Almost an hour goes by and the place did not seem that packed to me so I went to the desk and asked a lady up there and she said oh, I forgot about you. She then said let me get you seated. Well, the waitress was not friendly AT ALL and took our order. The food was cold and when I tried to speak to the waitress she didn't care and sat down our bill. We left upset and paid $50 for a cold dinner."
Tara T.,"Mesa, AZ",0,11,1,5.0,2/8/2017,"Been here 50 times since I live down the street and only dissapointed once from the nachos, but that was my fault but everything else is amazzing"
Kevin I.,"Tempe, AZ",2,27,17,4.0,7/2/2017,"I'm not big on the large commercial restaurants but I like to give credit where credit is due. Cheese cake factory is a step above the other box restaurants. The sheer variety of cuisines they offer is a kitchen marvel. The quality to price is fair. Service is usually held to a standard far above the price point. And of course, the cheese cake is to die for."
Kenny U.,"Gig Harbor, WA",0,5,,1.0,7/12/2017,I've had Cheesecake Factory numerous times but this is the first at this location. HORRIBLE! I first wallK in and I'm not even greeted. The hostess doesn't even acknowledge me and continues to do what ever she was doing. After what seemed to be a minute (just as I was going to walk out) she finally looks up and doesnt say a word! Mute are we?! I have to initiate the conversation. My server was nice but i think she forgot about me once my food came out but no worries. I dont need the attention. As for the food... UGH! Horrible. Ordered the carbonara with chicken and it was bland! The noodles were soggy and the chicken was boiled and was dry. I probably used a tablespoon of salt just to add flavor. The table next to me had his server take his dish back. He ordered a pasta dish and it had no sauce! It had that look when the noodles sit out of the water for to long look. I'm not knocking Cheesecake Factory... just this location. AVOID IF YOU CAN!
