Username,location,friend_count,review_count,photo_count,rating,date,review
Christi K.,"Ballard, Seattle, WA",366,569,430,3.0,3/5/2016,"Ubiquitous. Once you have been one, you've really been to them all. The brown bread is great. The wait is atrocious during peak hours or prom season. The cheesecake is good but at $8 a slice, you can do better elsewhere."
Eloise R.,"Charlotte, NC",0,38,,2.0,11/14/2016,"The cheesecake was obviously 5 stars, this is the Cheesecake Factory you'd expect with that name that they'd get that right at least.  This may be the worst Cheesecake Factory I've ever been to. The waits are ridiculous, the traffic from the mall combined with the fact that it's the only Cheesecake Factory makes for exceptionally long waits throughout the day (despite many open tables within my line of vision).  They are ridiculously over priced - especially for the quality of food. I'd say average at best, but nothing that warrants the price tag. The salmon is tasteless (they sell it as fresh lol). Chicken is dry, some pasta noodles were hard still towards the ends. Had a salad that cost me $13ish and was soggy as hell.  Service is hit or miss. Come here for the cheesecake, and that's all."
Barry K.,"Painted Post, NY",135,228,280,4.0,3/9/2015,"Located in the South Park mall this is a busy area.  ONE MAJOR NOTE if you go on a weekend be prepared to wait they estimated 3 to 2 1/2 hours on Saturday night! The inside of this place is huge one of the biggest CKF I have ever been in. They are one of the better chain restaurants with one of the biggest menu's I ever seen.  It is pages upon pages of options.   The food They always start you off with some bread which is decent nothing specially but always fresh and warm which is key.  I ordered Shepards Pie yes you heard me right at CKF.  It is one of the best I have ever had.  It is my favorite comfort food and it is hard to find at most places.  It had great flavor and the portion was generous.  Staff Everyone was very friendly I have never had a bad experience at this place.  My waitress was helpful and attentive.   Verdict I am not a huge ""chain""  guy but CKF is one of the few I would go to if I am in the area.  The food is really good and the selection is second to none."
Nisha N.,"Rock Hill, SC",243,14,,5.0,11/29/2016,The place was crowded... The food was good.... The cheesecake was over the top delicious! The service could have been better... Waiting to long for drink refills. . Overall i will be returning for the cheesecakes.. Finger licking good
Phillip M.,"Charleston, SC",8,56,5,3.0,9/20/2016,"The wait was terrible...waiting to sign in to wait is asinine. The waitress was like a roller coaster....one second she was a good peak and then she was a bad valley. Like always it was a $100+ meal that should have been $25 due to the failure to fill drinks, bring hot food and the length of time that it obviously took to make the cheesecake. Thank heavens that I don't live in Charlotte."
Julia R.,"Charleston, SC",225,458,377,5.0,5/3/2015,"Love this Cheesecake Factory! The food is just right every time i eat there! This time. We had fantastic service at the bar during happy hour. The happy hour food deals are excellent, though there are no drink specials. We enjoyed the artichokes-my fave and the artichoke crab dip. Both were absolutely delicious and cooked to perfection. I wish we had a Cheesecake Factory near me!"
Candyce B.,"Charlotte, NC",320,767,877,3.0,9/28/2013,"Spoiler Alert!!! I didn't have cheesecake! I know! I know!  I used to love Cheesecake Factory. I mean I would find any excuse to go here...but after a while things changed, the food was different and I stopped going. And then my friends came to visit from Virginia and where did they wanna go????  Our good old standby...of course!  And here we go: Drinks:  My favorite for a long time has been their Georgia Peach. Vodka, Peach liquor swirled with raspberries and topped with a mint leaf so it looks like a peach in a glass. Perfect! Always delicious, and most certainly expect to order two! Mmmmmm!  Appetizers: We ordered the wings without the sauce. They were okay. A little dry but we just doused them in blue cheese and ranch. There are plenty of other options so unless you're craving wings try something else. We also ordered the Buffalo Blasts. Now these things are freaking delicious! It's chicken, cheese and buffalo sauce stuffed in a wonton and fried. You can always sign me up for anything with the words ""fried, chicken and cheese"" in the description. They were ahhhhmazing! Crispy on the outside juicy flavorful meat stuffed on the inside (and they are not stingy with the filling) served hot with ranch dressing...like Nike says Just Do It! You can thank me later!  Dinner:  I ordered the Herb Crusted Salmon. It comes with mashed potatoes and asparagus over a lemon sauce. I'm a huge fan of the lemon sauce (always ask for extra) but last night the salmon just didn't do it for me. Don't get me wrong, portion size was not the issue. But it was just very bland. The potatoes are chunky with pieces of the red skin, not a favorite for me but that's just my personal preference. The asparagus was cooked perfectly and dipped in the lemon sauce....simply divine!  Overall, the meal was just okay. Nowhere near as good as I used to remember but not bad by any means. I'm sure I'll be back...and yes I'll make sure to get a piece of cheesecake."
Rodel T.,"Charlotte, NC",3,14,245,5.0,10/3/2016,Been going to this place for years and still the food is delicious.  I would recommend it to anyone. Always busy though especially Friday nights. I recommend the Bang Bang Chicken and Shrimp but it's ALL good.
Trish J.,"Charlotte, NC",22,40,25,3.0,3/31/2016,"The wait was long on Wednesday night, we were sitting down looking at empty tables for 10 minutes before we were seated. Total wait time was 20 minutes though. The bread they brought to the table was cold and hard and the butter was in individual packages equally cold. The food was good when we got it. I loved the LUAU SALAD. It was so delicious and plentiful. 14.95 is kinda high for a salad but it was worth it."
Val M.,"Pineville, NC",0,1,,5.0,6/8/2017,"I am going our of my way to leave my very first Yelp review. Thank you Shonya for being such a fantastic server. Very professional, friendly and attentive. We have been here in the past and did not experience the same level of service that she provided. Having a server like her makes us want to return. The food was delicious and fresh, portions were large and we had plenty to take home. We will definitely be back again soon!"
