Username,location,friend_count,review_count,photo_count,rating,date,review
John B.,"Chandler, AZ",0,14,,1.0,5/1/2016,"I've gone to different locations and always order the Parmesan herb-crusted chicken entree, which has flavor, much unlike the most bland dish that they served me tonight. After placing an order for takeout, another member of my party picked up the food for us. Instead of getting the Parmesan herb-crusted chicken, they gave me their Crusted Chicken Romano, which is a great dish for a child. Because there is virtually no flavor.  But before being stuck with this meal, I was angry enough at having my meal messed up, so I went to the Cheesecake Factory with my dish and tried to exchange it for my actual order and they refused. So I went home to eat the most bland and awful item on their menu.  Thanks for nothing."
Priyanka R.,"Tempe, AZ",114,33,17,1.0,2/16/2015,I ordered ligurian pesto pasta.. The pasta was overly uncooked.. And quantity was less compared to what I had 2 weeks before.. The server said they had changed the pasta.. Did not like the pasta at all.. I had enjoyed it last time though
Zak W.,"Flagstaff, AZ",3,36,9,5.0,6/17/2015,"Have eaten at the chain in California, which is where I'm from. For whatever reason this one was far better. Left feeling full and satisfied with my meal. Food tasted great, my Steak Diane was medium rare and not overcooked (as per my usual experience at the one back home). Good experience overall. Server was very friendly and helpful."
Jessica K.,"San Tan Valley, AZ",101,404,50,3.0,1/26/2014,"I go back and forth with Cheesecake Factory. It's a love/hate relationship. My brother wanted to come here for his birthday, so we came. I usually get the deep fried mac n cheese balls (an app but I get it as an entree), but I saw they had it on a burger so I went with that instead. It was OK, but I would have rather gone to Red Robin. The caesar I got was disgusting. No flavor whatsoever. My  husband got the club which is HUGE and my brother got the three cheese pasta - they both liked their meals.  You have to try the deep fried mac n cheese balls - they are what keep me coming back. The strawberry lemonade is delicious, but SO sweet. In fact I had just the regular lemonade this time and it was super sweet too. Pretty quick service and we were seated in less than 15 minutes even on Friday night. Their Sunday brunch is delicious - lots of yummy options and you won't leave hungry!"
Jr A.,"Tempe, AZ",16,53,4,4.0,5/2/2014,"As soon as you walk in you're greeted with friendly staff. The whole interior is beautiful. You're quickly asked if you want to sit inside or sit out on the patio.  If you're a patio person, come during the evening. The whole ambiance just seems to be romantic, that is if you're out on a date.  As soon as we sat down, our waitress came and introduced herself. It was a little difficult to hear her with all the Music and people there so maybe they should alert their staff members to speak up.  Our order was quickly taken along. If you don't know what type of food you want, come here. They have so many food choices to pick from for instance, Mexican, Italian, American etc. I went ahead with angel hair pasta with shrimp which in fact satisfied my appetite.  After dinner, you're going to be asked if you want dessert. I didn't know what kind of cheese cake to try so I asked our server what new comers normally try and are pleased with. She suggested I try the red velvet cheesecake so I went ahead and ordered that. It was probably one of the best cheesecakes I've had in a while. A little on the sweet side but I scraped majority of the frosting off.  Looking forward to coming back to another Cheesecake Factory, I might even come back to this specific location.  Great environment, friendly staff, and tasteful food.  (I'm giving four stars because our server was really nice until we left. It felt as if she was being nice to us up until we signed for the bill. I had just gotten off work but I don't think I looked like someone who wouldn't tip... Might I add, the rush server basically threw my plate on the table.)"
Kristi B.,"Tempe, AZ",11,44,4,1.0,8/2/2016,"We finally had the chance to go out last night and decided to come to Cheesecake Factory, as it is one of our favorite restaurants.  We decided to go to the bar area to sit because we wanted to get some happy hour drinks and apps along with our dinner.  ALL of the tables were dirty.  The one that we sat at that was set was even dirty.  I used one of the napkins to wipe the table off myself.  The waiter came and took our drink and appetizer order.  He brought us our drinks and then we never saw him again.  I had asked him for a straw which he never brought.  We tried grabbing his attention several times and he just ignored us.  Another person came to bring us our food, and we asked her for a straw and she immediately brought us one.  We were done eating and just decided we wanted to go because the service was so horrible.  No one came to check up on us to see if our food was okay, or if we needed anything.  Other customers were complaining by us as well, which made things even worse.  We happened to snag who we thought was a manager and asked for our check.  We said we had tried getting our servers attention several times, but he wasn't apologetic at all.  About 10 minutes later the waiter finally just laid the check on the table and walked away. Didn't say anything to us.  It just makes me upset when I see servers just sitting in the back areas goofing off with each other and ignoring their customers.  It really ruined our very rare dinner that we had together and we are going to think twice next time we go out to eat.  We have always loved going to cheesecake factory, but after this visit, it seems like things are going downhill for the restaurant and it's very sad.  I wish that I could have tipped the girl who brought our food out because she did more than anyone else in this restaurant did.  Our dining experience shouldn't have taken almost 2 hours, especially with no service or drink refills."
Doreen L.,"Tucson, AZ",23,259,74,5.0,8/19/2013,"I don't know what some people are looking for but ... We were here on a Monday at lunch and the service was top notch, the food was to die for and the decor was out of this world! We shared the skinny Turkey and Avocado sandwich which came with a wonderful mixed greens salad. The vinaigrette was fab. This is the second location I've been to. The first time was in Raleigh, NC and great food and service there too! Some people just need to chill and not be so demanding."
Maegan J.,"Chandler, AZ",142,9,5,5.0,4/10/2016,"I always order the same thing every time I Coke here. The mushroom burger. I should really try something new, but why when it's just too good?! I love this place. Very roomy and the serves are great. The best time to come to The Cheesecake Factory is Sunday around 10. The wait isn't long and you are always guaranteed fresh food!"
Kaylee L.,"Gilbert, AZ",0,2,,3.0,10/21/2016,a bowl of strawberries is $8.  eight dollars.  i could pick those outta the ground for free edit: it switched out my caps.  just know my review was in caps
Mitchell B.,"Phoenix, AZ",0,1,,1.0,11/4/2016,I got orange chicken and found a long hair and the cheese cake was so sugary if I ate it all I would have got diabetes.. No joke
