Username,location,friend_count,review_count,photo_count,rating,date,review
Charles S.,"Iowa City, IA",8,85,2,2.0,9/25/2016,"Okay Location - Okay Food - Staff Need Consistent Training I felt as though I must comment about the quality of the food at The Cheesecake Factory and how not only the quality of the ingredients, but also the inconsistencies as the result of an inadequate staff training program (or non-existence of) has contributed to the slow down and eventual pedestrian fare has begun to plague them over the past few years. It used to be a special day going to The Cheesecake Factory.  We don't have one where we live, so we would visit when near one, and at times make special trips just to go to one.  But the plague of disappointments over the past 4-5 years has begun to wear us down on this whole experience. First, there is the quality of the ingredients used in the food.  For instance, the gristle in the chicken sliders, so bad at times that you can chew, chew and chew and eventually have to spit it out as you just can't chew through it.  Then there is the chicken used in the Cajun Chicken Littles, oh my!  Yes, that chicken must have skin on it, it is never the same sized chicken (consistency) as the ones we got tonight looked like toothpicks! These types of issues will continue to make our visits to the Factory less frequent, until eventually we no longer visit."
Terri H.,"Franklin, TN",101,505,148,4.0,11/20/2015,"Flexible atmosphere! I love the comfortable atmosphere here.  You can sit at the bar and watch sports, or a romantic table for two, or a large comfortable table surrounded by friends.  The lighting and decor fit many different moods depending on your occasion.   You may as well start with an appetizer because it will take you awhile to get through the large variety of menu choices.  I was on a date with my husband so it was a romantic evening.  I had the meatloaf with mashed potatoes and corn succotash.  It was delicious and the portion was huge.  I made myself stop halfway through so I could have room for cheesecake.  After all that is the most important course for a date night.  The second half of my food went into a to go box and we ordered cheesecake.  Godiva Chocolate Cheesecake was this visit's winner.  It was amazing. The service was great.  We can't wait for our next visit!  After all there are so many dishes and cheesecakes to experience."
Kara M.,"Brentwood, TN",352,12,,5.0,5/10/2017,Cheesecake is one of my favorite desserts ever! This place has so many selections. I would definitely say they have the best. The strawberry drizzle on the original is my favorite!
John S.,"Trussville, AL",34,275,141,4.0,11/20/2015,"Here with a large group of co-workers (15). We had a 40 minute wait, despite calling in advance to arrange. Server was very attentive. Drink and appetizer orders taken quickly after being seated. We had numerous appetizers for the table... Fried Macaroni and Cheese, Fried Calamari, Buffalo Blasts and Parmesan-Garlic Cheese Bread. Some also had Hot Spinach and Cheese Dip. My favorite was the Macaroni & Cheese and the Buffalo Blasts (recommended by server). I ordered the Bang-Bang Chicken & Shrimp. Very good and just the right spice. I had to top it off with the Dulce de Leche Cheesecake, since it is the Cheesecake Factory. Is it even allowed to not order dessert? Just the right consistency and plenty large enough to share."
Debbie L.,"Thompson's Station, TN",31,10,5,2.0,3/14/2017,The service is SLOW..... food mediocre.  The one in green hills rocks compared to this!!
Blaise W.,"Owensboro, KY",33,117,112,5.0,1/8/2017,Every cheesecake factory we go to is amazing the portions are huge! the staff is usually really good. But this time we had extremely good server he was funny and very polite and patient with our indecisiveness on what we wanted to order. Here it was the Saturday after thanksgiving and he was so good to us. Wish i could think of his name but he did do us right.
Adrian P.,"Nashville, TN",226,2,,5.0,8/1/2017,Had a great experience thanks to Andrew our server. He suggested the perfect glass of white wine to go with my pasta and even made some modifications to my girlfriend's order because they were sold out of the item she originally ordered. I'll definitely return and I'm looking forward to going home and enjoying my Red Velvet Cheescake!
Rose N.,"Brentwood, TN",114,2,,5.0,1/3/2017,"So I usually don't go to places like this, but I had a great experiences! The waiter was really nice to me and my boyfriend. The waiter would recommend us to try this and that or he would tell us what is good. I can't wait to go back!"
Michelle N.,"Brentwood, TN",0,35,17,1.0,9/17/2016,"Mean to teens. My daughter and several friends attempted to make reservation and enjoy this place tonight before a Homecoming dance. 5:30 reservation. Told upon arrival it would be 6:30. When the girls attempted to speak to staff and try to get estimated times to eat at 6:45 as there was a Dance to get to, they were treated so rudely that several of them left the restaurant without dinner. They were told their table was given away over an hour after waiting for the  reservation. I'm sad that this is how kids get treated by adults running businesses. 10 families will now be telling at least 10 of their friends of this negative experience at this place. Nothing sweet about The Cheesecake Factory tonight."
Maria K.,"Nashville, TN",127,187,82,4.0,1/2/2016,"Update: in my original review I visited this location during lunch. I have come back three times since then in the evening and had a much better experience. Still not as good as green hills, but my past three meals have been delicious!"
Doug G.,"Franklin, TN",13,22,7,5.0,9/7/2015,"A family favorite, today we added another fan. Our visiting German exchange student. Of all the restaurants she has tried this is the best.  Huge portions. Every dish a winner.  Personal dessert fav Rocky Road Sundae. Cheesecakes all incredible."
Jeanette C.,"Nashville, TN",2,16,11,1.0,1/2/2017,"Hmmm let's just say avoid this cheesecake factory! Upon arrival they said it was going to 40 minutes for our table. That's perfectly fine it is a rainy night and I expected it to be a little wait. We walked around the mall and did a little shopping before they texted us to let me know our table was ready. When we came to check in the hostess informed us that our table was given away to a larger party but they were working on getting our table together now. Strike one! Don't text me to tell me my table's ready and then give my table away when I check in. I asked to speak to the manager and he also informed me that they made a decision to pull the table that were going to sit at to get the table ready for a party, but they would have a booth cleaned off soon.... That should have been my clue that it was going to be a sucky experience when the manager cosigns with a silly mistake. They finally got our table pulled together for us and we had a very friendly server from what it seemed. We ordered and waited and waited and waited. (Ok we will say it was because it is a busy night) Our food finally comes out and my Chicken Farfalle was supposed to have extra Farfalle sauce on the side. No Farfalle sauce. My friend ordered the steak Diane and shrimp scampi. Her steak Diane was supposed to be MW however it came out medium closer to medium rare. We informed our server that the steak was not cooked properly and I was still waiting on my Farfalle sauce. The server informed me that she ""just had not picked up the sauce yet and she would get it"". Strike 2. She brought me back my Farfalle sauce and let's just say it wasn't Farfalle more like Alfredo sauce. When I told the server it was Alfredo she took it sniffed the bowl and said ohhh let me fix that. She came back literally with the same bowl she sniffed and said ""this is the correct sauce the manager said it's the correct sauce"". I told her it was incorrect and I have eaten this many times. She proceeded to try and explain how it was the correct sauce. Strike 3! I am done. I know what this sauce taste like and that was not right.  I will not be back here and please whatever you do just go to the one in Green Hills! The Green Hills Cheesecake Factory service is always good and the food is always great. I've tried this one about 4 times and it always ends up the same. I'm angry at the service and the food is never good. I'm sitting here at the restaurant writing this review so that in itself should let you know the level of frustration I have tonight!!!"
Holly J.,"AL, AL",0,40,7,3.0,1/2/2017,Cheesecake is good always. Pasta was chewy and not all that. Wished their menu was less extensive and features more of like Copelands Cheesecake Bistro.
Joy S.,"Antioch, TN",1,11,1,2.0,6/12/2017,"I hate to write a bad review especially for Cheesecake Factory as in times past our visits have been wonderful, but this evening for my hubbies birthday it was not what I would have desired. I cannot remember the waitresses name because I didn't keep the receipt as I paid with a gift card, but she was a sweet young lady but obviously not on her game. First, we chose outside because of the wait time for a table inside at 5:30 p.m. It was hot! So we placed our drink order which took a few minutes to get, and once we got the drinks it took a bit longer before we got our bread and our order taken! Once our food arrived, the food was very good by the way but my hubbies steak was not cooked as he had requested. Being outside already hot and having hot food placed before us added to the heat our drinks were never refreshed the entire time we were there. Now I know eating outside was our decision but to not have an inquiry about drink refills whether outside or inside is a biggie for us and almost anybody. So we asked the waitress to bring a to-go box and to-go drinks as we were hot and thirsty. Took her a good while to bring the drinks which she only brought one drink when two were requested, so my hubby said forget about it. We wanted to order cheesecake to go but the wait time probably would have been forever. Because we do tip, having been a waitress before and a waiter/waitress cannot live on their paid wages, but mostly their tips, we tipped her well. Not deserving of such a good tip but that is just how we do it. Please make sure the outside waiters/waitresses keep up on drink refills. Some of us love to eat outside, but when it is hot, drinks is a NICE perk!"
