Username,location,friend_count,review_count,photo_count,rating,date,review
Christopher S.,"Annapolis, MD",45,394,22,3.0,3/10/2010,"I could not describe this better than Chad in an earlier review. I thought I walked into the Belagio Casino in Vegas. I knew it was going to be expensive when I saw the 40 ft high ceilings. Someone has to pay for all this air.  The noise level is amazing. I could barely hear the bartender when I ordered a drink. As I sat there sipping on a glass of wine I noticed massive portions of food being served. I saw salads that could feed a village in Afghanistan. What is with the massive portions? I ordered an Angus burger that had to be 3/4lb to 1 lb,  loaded with onions and mushrooms. The place is also pricey but then............ It finally hit me. When you go to the Cheesecake factory you order an entree you want to eat at your next two meals. So you really need to focus on which items are a good for reheating  and taste good as leftovers. By spreading the meal over two or three meals makes the high prices seem very reasonable. So this is why people wait 45 minutes to 2 hours to eat at the Cheesecake factory."
Jennifer K.,"Cotswold, Charlotte, NC",50,202,22,4.0,8/14/2012,"Excellent as always. I have always been a huge fan of TCF and have eaten at many locations. There is almost ALWAYS a wait at this location, no matter the time. We arrived around 1230 and told a 20 minute wait, it was around 25. I am in love with the asian lettuce tacos and the pear, blue cheese and pecan flatbread on the skinnylicious menus. Friend had the chopped salad also off the skinnylicious menu... we were both in heaven and had leftovers. The service was good and the food came out quickly... it helps having an idea of what you want before you go because the menu is huge."
Virginia H.,"Harrisburg, NC",256,12,1,4.0,7/24/2010,"I have to go with 4 stars only because I am not a fan of the HUGE portion sizes.  To many people that may be a plus but that is the ONLY downfall.  Beautiful space with good atmosphere especially for a restaurant that is so busy (30 minute wait in mid-afternoon). Definitely try the Ahi Tartare and the Avocado Rolls.  Even my kids loved them.  I had the Factory Chop Salad and it was fantastic and light.  My hubby had Renee's Special, cup of soup, half sandwich, and a gorgeous salad.  He ran 10 miles so he finished the WHOLE thing.   No room for dessert.  Isn't that embarrassing!  Worth the wait, food is always quite good, just remember the portions are ginormous!"
Tyler F.,"Charlotte, NC",26,38,44,3.0,4/22/2013,The food is usually pretty good when I go. Nothing to die for but it's pretty good.
Kate O.,"Charlotte, NC",3,13,,4.0,6/26/2012,"This place is GORGEOUS! I have to say that the decor is like nothing I have ever seen in a restaurant. Very high ceilings and a gorgeous, well stocked bar. Waiters wear all white (shirt, pants, shoes and even the belt is white) and are very friendly/attentive. We had sun dried tomato pasta and a pizza. Finished it off with Red Velvet Cheesecake....big enough to share, and OMG delicious! My only ""gripe"" is that they serve free bread baskets and we never got one, forcing us to order an appetizer because my blood sugar was crashing and I needed food quickly. Fried zuchinni was to die for, and for only $5 it is a very cheap appetizer. Overall, very good and can't wait to go back! PS, the menu is an actual book, so there is something for everyone!"
Courtney H.,"Union, SC",18,5,2,4.0,7/16/2014,"For my birthday my fiance and I decided to check out The Cheesecake Factory and we had a wonderful experience from the time we arrived! I knew from reading other yelpers reviews to expect a wait so I was totally prepared for waiting and to my pleasant surprise our quoted wait time of 15 minutes went by fast while we looked over there enormous menu. The time finally arrived for us to be seated (patio) and our waitress Emily was very friendly and also very knowledgeable of the menu. Upon her suggestion I ordered the Jamaican Pepper Shrimp and Chicken with black beans, rice, and fried plantains. All of which was delicious. My only complaint would be the temperature of my was not very hot. My guy had the rib eye and fries and he devoured Evey bite! I ordered the 30th Anniversary cheesecake to go because my entree was sooo big but that's a good thing. You guys helped make my day that much more special and we will definitely be back!"
Xiao M.,"Manhattan, NY",42,25,,4.0,5/17/2012,"Yes, I know it's a chain, but I do quite enjoy the cheesecake factory.  The menu is huge and there's something that can be enjoyed (or at least tolerated) for everyone.  The Miso Salmon is probably my favorite entree on the menu.  The cheesecake is phenomenal (albeit overpriced).  The best thing I like about this particular cheesecake factory is that it isn't overly crowded.  Going in for dinner at 7 does not require a 1+ long wait (like in Maryland, DC, NoVa areas).  The longest wait I've encountered there was 10 minutes."
Joe D.,"Charlotte, NC",2,6,,3.0,10/15/2011,"Cheesecake Factory is one of those things that, to me, sounds better than it ultimately turns out.  The Cheesecake is good, but the rest of the food is hit or miss. The menu is huge and difficult to comprehend. Portions are on the large side. The restaurant itself is massive, with really high ceilings and decor that reminds me of the classier venues in Vegas. Summary: Definitely edible, but not my favorite place in town for the money."
V B.,"Pineville, NC",0,5,,3.0,8/26/2015,"I love the Cheesecake Factory.  HOWEVER, we were celebrating my Mom's birthday and my husband ordered his favorite dish.  Chicken and Biscuits.  This is the only dish he has EVER ordered in Atlanta and here in Charlotte and obviously LOVES IT.  WELL!!!!  They changed the recipe and presentation of the meal.  Before it was served in a lovely deep bowl with delicious chicken, carrots, peas and yummy white sauce between the best biscuits ever.  What did they change it to?  The meal is put on an oblong plate, the chicken and other ingredients are swimming in the gravy which isn't appealing and the kicker, no more biscuits; They now serve muffins.  CHANGE THE MENU PEOPLE TO SAY  Chicken and Muffins.  Our very nice waiter informed us some genius in ""Corporate"", figures, made the change and they have had complaints.  Well here is mine.  Listen to your customers and your wait staff who inform you what customers like and don't.  Otherwise the meal overall was just ok."
Kathy G.,"Fort Mill, SC",10,125,1,1.0,11/26/2013,"I ate lunch here today and was completely disappointed.  I ordered Renee's lunch special.  It included soup, sandwich, and salad.  The soup was tortilla.   It was like some kind of much.  It was barely warm. The taste was awful.  The chicken salad  sandwich had almonds and way too much mayonnaise.    Besides that buttered bread was on the sandwich.  Nothing in the description said the toast would be buttered.  The salad was saturated with the dressing.  Even the unsweetened tea tasted old. My waiter was Mr. positive but didn't wait on me or ask me if everything  was OK.  He was concerned that my tooth picks that held the sandwich together was taken apart.  I told him that I didn't like butter all over my bread.  He said, ""OK, just wanted to be sure that they didn't leave it that way.""   I would expect that he should have asked me if I wanted bread without the butter but he didn't and got away so fast that I couldn't ask him.  He never came back to ask me if I needed tea or anything. The soup was so bad I didn't eat it at all.  I ate the salad or there would be no lunch. When he picked  up my plate, he said, I guess this means that you have no room for cheesecake.  I guess he said that because most of the food was still on my plate. Once again he sped off not given me a chance to tell him that the soup was awful.  Very disappointing."
