Username,location,friend_count,review_count,photo_count,rating,date,review
Tammy C.,"Phoenix, AZ",0,3,,1.0,1/21/2017,"The 50 minute wait was more like 75 minutes. Party of 7 we were told they were waiting for another party to leave that had been there 90 minutes before they could seat us. The food was great. I asked the waitress to pack up my leftover shrimp scampi. 20 minutes later she came back to the table and when we asked where my food was she said she threw it out. She went to speak to the manager and came back and said they were making me a 1/2 portion to take. 20 min later she said they had a lot of tickets and it would be 15 min more. That she would let the manager know.  The manager came over and informed me that the first batch of my food was ""messed up,"" and they were making me another half portion. It would take 2 min. 15 min later my food came out.  Thanks to the manager for not offering some kind of compensation for the $20 meal that was thrown out, and for the 55 minute wait to get a 1/2 portion to take home, and for not keeping me updated on how long this process would take."
Rashmi G.,"Chandler, AZ",549,417,906,3.0,5/11/2014,"We've been to this restaurant a few times and have had pretty good experiences. I've come to learn to not be too adventurous with the menu - they have some really good options & some not too great choices so I'm starting to stick to the meals I know I like. As far as drinks go, the Tropical Martini, Georgia Peach, & Prickly Pear Margarita are a few of my favorites. For the main dishes, I really like the Bang Bang Chicken & Shrimp, Pasta DaVinci, and the Santa Fe Salad. I'd say that this is a restaurant that's somewhat overpriced but the quantities but the quantities are really large. I'd prefer it if you could order their main dishes in half sizes at a lowered price. The Godiva cheesecake, Vanilla Bean cheesecake, & Fresh Banana Cream cheesecake are also worth trying. Keep in mind that if you're going in a large group, they don't do reservations so on a weekend night, expect a long wait!"
Cindy T.,"Chandler, AZ",252,160,55,4.0,4/22/2014,"I like the Cheesecake factory.  It is always good for a substantial, good meal.  Is it phenomenal, no?  Is it bad, no. It's good and for the most part, consistent. We came in around 8 pm on a Tuesday night so needless to say, it was pretty quiet.  There were lots of servers standing around so when it came to get my iced tea refreshed, I was surprised I had to track someone down.  The bartender, who was also our server, was engrossed in a convo with a male customer (perhaps she thought he'd be a better tipper? ;) ) so we were invisible to her.  Too bad too, as she seemed promising. One of my staple dishes I get at the Cheesecake Factory is the Tomato Basil pasta.  It is always an ample serving that I can usually get 2 meals out of.  I also love a good old slice of Original Cheesecake.  Keep it simple and you won't be disappointed."
Christopher E.,"Prescott, AZ",48,19,18,5.0,5/21/2016,"From start to finish,  experience was amazing. Ambience was amazing and staff was always nearby and helpful.  Best Cheesecake Factory to date."
Marco D.,"Scottsdale, AZ",226,150,611,3.0,5/4/2015,"I don't go out of my way to visit The Cheesecake Factory, but my mother wanted to have an early dinner here for her 60th birthday.  We had a group of 13 and when I arrived I tried having them organize a table for us, but the manager said that she wouldn't do so until everyone arrived.  Even thought I explained that everyone was on the way she would not sit the 4 of us that were there early.   Upon sitting down, our waiter was very accommodating.  Brought us all waters and took drink orders.  After browsing the extensive menu items I choose a turkey sandwich from the skinny menu.  Food took a while to come out of the kitchen & my niece waited the longest for some kid sliders.  I was literally done with my turkey sandwich before they brought out her sliders.  Not sure what happened in the kitchen to forget about 2 small sliders.  I'm not a fan of the decor of Cheesecake factory or the sitting arrangement made for a large party.  I felt trapped where they sat us.   After dinner was over we all ordered some cheesecake, because why not?  We opted for the brownie sundae and a slice of cookie dough cheesecake.  No complaints in this department.  Both good options for dessert.  All in all I wouldn't eat here again.  The food is OK and the service is OK.  Some people rave about this place, but for the price of the food I know I can have a better dining experience somewhere else."
Tyler M.,"El Cajon, CA",8,8,1,5.0,9/19/2015,"Just left the location in the Chandler Fashion Center mall and I had to write a review. The food looked and tasted great, and the service was good and quick for a weekend lunch.  I ordered a BBQ burger cooked medium rare with fries and my fiancée ordered a Cuban sandwich. Both were bigger than expected and cooked as ordered.  The menu at Cheesecake Factory is huge and there were lots of entrees I wanted to try. I even scoped out other tables to see how their food looked at it was all awesome!"
Richard B.,"Maricopa, AZ",116,101,14,4.0,8/11/2015,"So this place gets a bad rap for being unhealthy. To be fair, they have a menu that could be mistaken for a small book, and it is filled with unhealthy delicious options. My friends all loved their unhealthy food and I looked longingly at them as I ate my salad. And there is our headline. There is an ENTIRE MENU of healthy options, and I mean seriously healthy. Kale is involved, and when Kale shows up, you know healthy is about to throw down. The options included a lot of sandwiches, which didn't work for my carb-averse diet, so I requested the most obnoxious thing on the planet: a lettuce-wrapped sandwich with a side salad. They served it, and it was what health nuts would describe as ""delicious"". I am working my way there, so as of now I can affirm that it was ""food"". Still, I was impressed with their response to the bad rap, and the many options on their healthy ""Skinnylicious"" menu. You can have very green meals here."
JJ Q.,"Scottsdale, AZ",2,11,2,1.0,2/20/2016,"Wow--management here needs a run on ""Hell's Kitchen"". We decided to eat here because we had things to do at the mall, and will NEVER return. I've been to the Scottsdale Cheesecake Factory several times, but this was a horrible experience. From meals not coming out simultaneously (how difficult is it to have two meals arrive together?), to orders being wrong, to being told the manager WASN'T interested in helping us with our complaints until we pushed it--just ridiculously bad customer service and a bad dining experience. We were so miffed we didn't even want to stay for the piece of cheesecake that we came in for!"
Christina S.,"Phoenix, AZ",0,2,,4.0,12/29/2016,I love the Cheesecake Factory and our server Brittany was the best! We had the Cuban rolls which were amazing! If you want good food and great service come to this location.
Britty C.,"Tempe, AZ",1,12,2,1.0,8/20/2016,"I hate that I am writing a horrible review about Cheesecake Factory as it is one of my favorite restaurants. I have worked in the food and beverage industry for about ten years so I like to think I am very reasonable when it comes to my expectations as well as being understanding that things will- and do go wrong daily in this business. My last experience at The Cheesecake Factory was unacceptable. I have never felt the need to write a bad review after a bad experience but I feel compelled to address this particular situation in hopes that it will never happen to myself or any other customer again. My boyfriend and I frequent this restaurant as it is one of our favorite places to dine and while out for my birthday a couple weekends ago a series of unfortunate events occurred making it hard to want to ever come back. From the beginning our server seemed like he was in the weeds and struggling to keep up, I could tell because another server asked if he needed help and he was frantic while talking to us and the tables around. Like I mentioned before I have worked in this industry and have served many years so this particular part didn't bother me as much, but maybe he should have more training or an easier section on a Saturday night for the sake of the customers. Where it starts to get messy is after we ordered. I had ordered the four cheese pasta and my boyfriend had ordered the Filet Mignon. I am not sure if things were sent to the kitchen at different times or if there was a mistake in the kitchen because my pasta had been delivered to the table a minimum of 20 minutes before the steak got to the table. I had completely finished my meal (with some help from my boyfriend since he was starving) and was done before a steak came to the table. While very understanding that things happen in restaurants I am baffled by the fact that nobody communicated with us on what had happened. Our server was blatantly ignoring us, avoiding eye contact and didn't explain anything. The whole time this was happening our drinks were empty, never being filled. Finally he came to the table and when my boyfriend had mentioned it was unacceptable all he said was that he was going to send someone over to talk to us, still no explanation on what had happened. A steak finally arrived at our table and he started eating when another worker approached us and said he had received the wrong steak. Not really a problem because it was switched out fairly quick, but still another mistake made by our server. My boyfriend had finished majority of his steak dinner and was done eating so we flagged our waiter and asked for a check. Still a manager hadn't come over to our table and we were completely done eating. At the time we asked for our check I ordered a piece of cheesecake to go. Finally a manager came to the table and said he heard there was a timing issue. While I hate creating a scene and ruin other peoples dining experience I didn't say much other then I had been completely done eating before his  food came out. The manager asked if we were getting dessert and I mentioned I had already placed the order. Still we had no explanation of what happened and the managers visit was very short. We were STILL waiting on our check and I could tell that the communication between the manager and our server was very poor. Our server came back still with no check and asked if we wanted the cheesecake to go or for here. I had ordered the cheesecake to go long before the manager came over so I was confused as to why he came back to ask that and it was clear he still hadn't sent the order through. So on top of waiting a unreasonable amount of time on food we spent an even more amount of time just trying to get our check and cheesecake to go and leave the restaurant. In the future I hope the employees at this location communicate appropriately with each other and the guests to avoid situations like these."
