Username,location,friend_count,review_count,photo_count,rating,date,review
Helen G.,"Sun City, AZ",1,33,,1.0,6/15/2014,"Years ago when I lived in Marina del Rey CA a Cheesecake Factory was near by and we went fairly often......it was excellent.  Went to the Peoria, AZ branch and had a terrible experience.  Opted to sit on the patio but they couldn't decide where to sit us and kept changing our table.  Finally sat us a table that was perfect and not under the sun....but a person came along and said it was being held for a party of 9, we were only 5.  They changed us again and that 9 group  showed with a party of 6.   The cutlery had to be sent back 3 times it was so dirty  The server was not too pleasant about this problem.  One of our party went to complain to the manager and so they gave us our desserts N/C........fine, but it didn't improve the service or other problems we had. We will never go back!  Too bad I couldn't give it ""O"" star."
Ben H.,"Glendale, AZ",0,12,1,1.0,7/12/2016,"Jerk server!  Took forever to take even our drink order Saturday during lunch!  My wife wanted to go because she loved a burrito they had several years ago and ordered the only burrito we could find. It wasn't the same - this one called Grande burrito.  She liked it anyway but not like the old one.  She mentioned it to the server and he said ""been working here a year and a half that's the only one"". Okay great, our bad, they stopped making it.  She still liked this one okay.  He came by again later and asked if she didn't like it and she explained it was good but not what she expected and could she have a box because it was huge.  She was smiling while complimenting their portion size!  His reply- no joke - ""grande means big in Spanish"" and I wish I could have videoed him - total ass!  I got a club sandwich, hard to screw that up - long story short, we'll make our own cheesecake and eat elsewhere if this is what The Cheesecake Factory has fallen to!"
Jeff L.,"Peoria, AZ",7,13,,2.0,5/23/2014,"Kobe Burger sucked, was over cooked water past well done. Dry and no flavor, ask for mayo to choke it down. 2 stars because my server was so nice. I would have paid for the meal but she took it off the bill. Cheesecake Factory is a high priced Applebees."
Kristen R.,"Buckeye, AZ",78,6,,1.0,10/5/2015,"Cheesecake Factory USED to be my favorite restaurant. Until yesterday. I went to the Peoria, AZ location with my husband and two kids in the early afternoon. The restaurant was not very busy but our waiter was horrible. We have a one year old and asked for a high chair. He didn't bring it so I had to ask the manager for one. He seemed annoyed at me for asking. Finally like 5 minutes later a hostess brought me the high chair. The waiter came to our table and offered us waters and bread. He also offered the baby bananas (she never received the bananas). He never formally took a drink order. Like 15 minutes later he took our food order. My son wanted a chocolate milk to drink. He didn't get the chocolate milk until after we were done eating. My food came out cold but the plate was scorching (microwaved obviously). I told the waiter and he made my order ""fresh"". After all this I wasn't very hungry so I just got my food to go. My husband and son both received cold food as well. I would expect this from somewhere cheap but I mean come on. We spent over $60 on our lunch. At least it could have been hot. NEVER going back there."
Kim G.,"Peoria, AZ",0,10,6,1.0,11/6/2015,"I'm so disappoint not only in the quality of the food but the service.  My daughter chose this restaurant for her birthday dinner and it was terrible from getting or drinks to the meal.  Two of my kids fell asleep at the table because we were waiting so long.  The manager came over and said desserts on him.  So before we left we got three cheesecakes to go and we went to go pay our bill and they included the cheesecakes on the bill.  Went to the front and talked with a different manager and explained the cheesecake was on the bill, he said this is the first I've heard of this but he would take it off.  What a horrible place that my daughter had to celebrate her 13 birthday!  Cheesecake Factory is definitely off our list!!!!!"
Luciana L.,"Buckeye, AZ",77,771,40,4.0,12/26/2012,"Can't complain ... great service, great cheesecake, decent food."
Floyd C.,"Monterey Park, CA",1572,435,368,4.0,7/25/2012,"I love the Hibachi steak on the menu.  I usually have a good meal here and it is a very nice restaurant.  I wish the menu was smaller so I would not have to read through the 10 to 20 pages of selection.  Overall, great location, plenty of menu options that can be rated good, and nice atmosphere."
Rosquete B.,"Belmont, CA",17,950,366,4.0,1/10/2013,"3 1/2* The Cheesecake Factory Peoria, AZ Great happy hour menu Loved the Skinlicious menu that had a chicken salad & burger Desserts are fab Friendly food service by Michael"
Nick R.,"Phoenix, AZ",62,156,24,5.0,3/21/2012,"It is tough to find a restaurant with a 20 page menu.  Even tougher to find one that does it ALL exceptionally well.   I've been here dozens of times and never, EVER, had a meal that wasn't great. I haven't been much in the last few years because I really try to stay away from chains but went back again for the first time in at least two years last week.  Friggin awesome as usual.  In the past, the only part of their food that I wasn't in love with was their shoestring fries, and they no no longer offer them.  YES!  My meal came with normal perfectly cooked and seasoned fries. The Navajo chicken sandwich is SO GOOD.  Pastas - SO GOOD.  Also, this might sound lame, but their chicken fingers are outstanding. If you or your date are ever not sure what type of food you want, go here. The selection and quality are unbelievable.  So is the service.  5 stars all the way around."
Rob R.,"New River, AZ",2,51,,3.0,11/18/2013,"Food....idk what it is about this place but I don't particularly care for their food. Every time we leave I feel as though we have overspent on just ok food. The cheesecake is always good but how much can you eat before you feel sick. Ambiance....very nice and very clean. Staff...extremely well trained, efficient, helpful. Verdict...for the money I think there are many better choices."
