Username,location,friend_count,review_count,photo_count,rating,date,review
Tyler A.,"Charlotte, NC",19,206,133,1.0,5/27/2014,"Ugh. Being a student at UNCC, I rarely venture to the South Park area. For my 21st birthday all I wanted to do was eat at the infamous Cheesecake Factory. We went around 3ish so the wait was only about 5minutes.  Being my 21st I kind of expected for the server to at least notice when I got carded and ordered drinks that it was my birthday and he didn't. The drinks were good though. My boyfriend told the server as he passed by that I was a little hurt and the climatic moment I had been waiting for was ruined and he admitted that he only checked the year.  Overall the food was meh. I got the steak Diane and shrimp scampi with mashed potatoes. They must pre plate the potatoes when you get the combinations because it turned into a molded shape in the middle. The shrimp and steak were bleh and I can't even complain that I only received 3 shrimps and 3 steak medallions because they weren't very good. Boyfriend got the teriyaki chicken and it was fatty. He said it was alright but the menu says it comes with a plantain. They had a grilled banana on it- maybe they expect people to not know the difference?  Cheesecake was very good though.  I will never be visiting again. The server did the bare minimum. We left spending $115 including tip but the boyfriend was charged $121. Even though it's $6, that's sketchy. Boyfriend called the manager and the manager said to call his bank because he saw that we were charged $115 but he had to keep explaining that he was over charged. I work at a restaurant and the boyfriend has a chef for a brother so we both are familiar with the service industry and I will never eat at a place with servers bold enough to readjust tips that have a manager that could care less."
Leigh B.,"Irmo, SC",33,29,52,4.0,7/19/2015,"Great food.. Slow service, I mean really slow bordering on bad service. We went at lunch when the restaurant was not crowded .. I had the lunch Asian chicken lettuce tacos. They were fantastic. The twins ordered kid meals. The first was the chicken tender kids meal. One of the best kids meals I have seen. Highly recommended for kids. The second  kids meal was the burger sliders they were just ok. The kids fries are served in a silver bucket which the kids love. We had for dessert the Oreo cheesecake.. Safe choice for anyone. It was more than enough for one adult and 2 school aged kids."
Cletis M.,"Charlotte, NC",8,61,104,4.0,7/3/2016,Excellent choice for lunch or brunch. I never make it to desert! Extensive menu to choose from.
Laura F.,"Charlotte, NC",4,27,1,1.0,6/3/2016,"Been here several times, but tonight was a first for terrible experience. Arrived after 9pm, so there was no crowds or wait time. Order was taken quickly and the drinks/bread also quickly. That's were the good service ends. Ten, fifteen, twenty, then thirty minutes pass with no food, and no explanation or apology. Waiter only seemed concerned with chatting with friends at a nearby table. At the fourty minute mark, I left. He started to speak like he would be bringing the check for the drink then changed his mind. Offered to send a manager to the front to meet me, but after ten minutes of waiting and watch him goof off with other staff members, I left. I wont cross this restaurant off completely, but if they seat you and your waiter has a man bun, ask to change to another server."
Kara K.,"Charlotte, NC",9,10,11,4.0,5/6/2016,"I recommend the shrimp scampi paired with well...anything. This continues to be my very favorite dish after 20 years. My most favorite version is the traditional way it comes with angel hair pasta, but it's also awesome with one of the combination choices, like the herb crusted salmon. And it's hard to go wrong with any of the cheesecake, of course."
Caleb R.,"Hickory, NC",43,12,5,5.0,6/25/2015,"Absolutely love this place! From the staff to the food, you won't forget the experience you have at this place. Food is always fresh. And don't forget to pick up a few slices of cheesecake before you leave"
Alexis B.,"Denver, NC",0,2,14,1.0,3/18/2016,It didn't take long to be seated (wasn't very busy in there at all) but it took over an hour to receive our cold lunch plates. I had no idea it took that long to assemble a turkey sandwich and a salad. The staff was unapologetic as tables sat down after us and received their food before us. I was very disappointed because I had a high opinion of the restaurant. I left feeling like I had just thrown $50 down the drain. It would take a lot of convincing for us to try this restaurant again.
Haywood W.,"Grovetown, GA",154,2,,5.0,5/29/2016,Sunday brunch was perfect! Had the Belgian waffle and chicken delicious. Of course the cheesecake never fails and the server was prompt and knew the job.
Private P.,"Mooresville, NC",0,4,,2.0,2/20/2016,"I called before and they said they don't do reservations. When I got there, the line was almost out the door with 30-40 people in the lobby alone. I'm almost certain that had to be a fire hazard. Told to come back 30-45 minutes to just get the notifier or my spot would be not in the que anymore. Came back and told another hour and forty five minutes. Total elapsed time to be seated, two hours and fifteen minutes. Our waitress came and was below average for that fancy of a restaurant. Rushed us and came back with my fiances drink in and out of the cup. Got snappy when i asked for clarification on the menu.  Maybe they should consider reservations because the two to three hour wait times are asinine and poor world class service. Another tip, hire staff that will provide world class service. As someone who has worked in customer service for 3 years, this was not world class service. I probably wont be returning and be taking my business elsewhere where i feel valued."
Kalani L.,"High Point, NC",14,30,4,5.0,6/11/2015,"Very extensive menu!!! I had about 5 things I was torn between after reading many reviews but went with what my Dad recommended prior to my first visit...MEATLOAF!! Meatloaf was the  !!! Best I have had out in years and you get so much of it!! Don't get enough of the corn that comes with it and is the bomb also. Got the best cheesecake ever also...had a weird name like Christopher ' s out there cake or something. Was like German chocolate cake but cheesecake....it was so good!!  Out of all the wonderful tempting choices, the ones I made I was highly satisfied with. Be prepared to spend some money but it is a fancy (and frigid) restaurant. Wish they had more locations in NC and more than 1 in the citys  they are in."
