Username,location,friend_count,review_count,photo_count,rating,date,review
Jennifer T.,"Chicago, IL",4,144,6,3.0,3/6/2014,"Your average Cheesecake Factory in a mall. It's super busy but the food is reliably yummy so you keep going back. Service isn't the best but they aren't rude, so it's fine with me. I usually have sandwiches for the Liz Lemon side of me. Try the ranch dressing with your fries, it's so good! We are big fans of the mango key lime cheesecake but I also can't quit my old favorite, cookie dough. It's yummy, just go."
Michele L.,"Greensboro, NC",77,14,1,3.0,6/30/2012,"We both enjoyed our starters, which were the Crispy taquitos and the Avocado eggrolls! YUM!  I had the Jamaican Black Pepper Shrimp, which was good. The plantains were great! Crispy and spicy on the outside and smooth and creamy inside! My companion had the Cajun Jambalaya Pasta, but he ordered it with brown rice instead. He didn't like it so much. There was too much rice!  Our server lacked enthusiasm and was sub par really.  We got cheesecake to go. I had the Kahlua Cocoa Coffee and he had the Oreo. Both were creamy and delicious!"
Adam C.,"Emporium, PA",7,118,52,4.0,10/3/2013,"I have heard a lot of good things about The Cheesecake Factory in my travels and on my recent trip to Charlotte I got a chance to visit one. I was immediately wowed by the general style of the place and felt like I should have worn something a little nicer. The staff was friendly and the menu was almost too big. Portions were decent and prices were about what you would expect. I got the Garlic Noodles with chicken and was surprised to find bones in the chunks of chicken they put on. Then came the cheese cake, which was fantastic. I would come here again, no doubt about it."
Grace S.,"Charlotte, NC",156,147,194,3.0,1/24/2012,"I have been here many times, and those times are usually for friends.  This place is good, but I don't really think people should hype it up so much.   The interior is nicely decorated, but it felt very dim when I in to eat.  I'd prefer a little more lighting there for some reason.  I thought that they could have someone make the bathroom a little cleaner though.  When I went in on Sunday, I was seated at a big circle booth.  I thought that was very cool so our group could talk and jabber a lot, but if someone had to use the bathroom, two or three people would have to get up to let someone out of the booth.   Now to the food.  The only good thing really worth it on the appetizer menu would be the sweet corn tomale.  I just couldn't get enough of it.  I tried the other appetizers from friends and thought they just tasted alright.  Nothing too snazzy.  The entrees weren't really something to die for.  The strawberry lemonade though, whew!  ALWAYS order that sweet deliciousness with a free refill.  Even during the winter it makes me think of a nice hot summer day.  I would suggest everyone to come here for the cheesecake though since it is called ""The Cheesecake Factory.""  Sometimes I have stopped by, only for the delightful sweets.   All in all, this place is just A-ok for me."
Hays M.,"Charlotte, NC",1,3,,4.0,4/11/2014,"This place is always a treat. The menu is huge, with a variety of different cuisines. Some of my favorites are the spicy cashew chicken, and hibachi steak. The are both so delicious. Be prepared for a 1-2 hour wait on the weekends."
Scarlett J.,"Charlotte, NC",163,125,18,4.0,12/19/2011,"Our office orders cheesecake from here regularly. My absolute favorite? The wild blueberry cheesecake with white chocolate. OH MY GOSH! So flavorful, and not too sweet! (and pretty to look at too!)  You can pretty much always expect a wait on the weekends... but not to fear, they have a very spacious bar (and pages of drinks to choose from). Plus, you can eat pretty much anything here... from Indian/Thai cuisine to Italian to Americano... there is something for everyone. What is a must try? The Chicken and Biscuits... an enormous platter covered in mashed potatoes, a savory chicken/gravy mix covered in huge biscuits. WOW. Creamy chicken with flaky biscuits, you can't go wrong! Also, the Chicken Picatta is my favorite Italian dish-delightfully lemony with just the right amount of capers and tender chicken... delicious!"
Ryan L.,"Reno, NV",1,91,,5.0,5/27/2014,"Food here was excellent as was the service. We came on a crowded Saturday evening, but were able to be seated fairly quickly. Our server got all the order correct and the food showed up in less than 10 minutes. I was impressed with the flavor and would recommend here for anyone in the area."
Nikki V.,"Frederick, MD",42,220,229,3.0,7/13/2013,"We had a great time at the cheesecake factory. We sat outside an the weather was great. The food was excellent. I had the shrimp and chicken gumboo....hummm humm.  Goood!!! My hubby had the flip flop salmon special. As usual he is not sure of the item but I know it was a special. It was great. The waitress was good, but we ordered drinks and had to ask if they were coming before or after we finished the food....lol  The Mai Tai made it...an it was gr8. We will definitely return as the summer time has a shorter wait time."
Betty B.,"Charlotte, NC",30,89,2,2.0,2/13/2011,"You know, I get it--the cheesecake here is really really good.  But everything about this place is really really bad.   First, I cannot get over the fact that this place tries to pass itself off as fancy (valet parking, for example) when it is a) called ""The Cheesecake Factory"" and b) ATTACHED TO A MALL--arguably two of the least fancy things imaginable.   The inside of this place is basically a glorified cafeteria--just a loud din of noise, which makes it even crazier that people dress up to go here. The food itself (even that which is not cheesecake related) is incredibly caloric and fattening.  I spent most of my life trying to avoid this place, and, I realized today, for good reason--this place is just thoughtless excess at its finest."
Ziana C.,"Gastonia, NC",45,94,,4.0,2/20/2011,"Went for dessert after dinner.  2 hour wait.  Put our  name in, was told to come back in an hour for a pager.  Wandered the mall, returned for pager, waited about 45 min. for a table,   Friendly staff.  We were told that we could order at the to-go counter and eat outside on the patio.  We wanted to experience the restaurant. Loved the atmosphere!  Very relaxing.  Excellent service.  Wonderful dessert and coffee.  Had the Chocolate Raspberry Truffle Cheesecake.  Hubby had Chocolate Mousse Cheese Cake.  Only had a few crumbs left. Had eated dinner at Maggiano's...feel of the resturant was totally different.  Both had 2 hour waits, both were extremely crowded.  BUT Cheesecake Factory had a much more relaxed atmosphere.  Wait staff was not stressing out...calm, joking with each other, etc.  Lovely experience. Wish they took reservations."
