Username,location,friend_count,review_count,photo_count,rating,date,review
Saskia B.,"Scottsdale, AZ",37,96,385,1.0,2/9/2017,"Birthday luncheon for party of 6. We waited 15mins.  We have balloons with *happy birthday* printed on them. Our server asked what we're celebrating, and who's the lucky one. Our server neglected to provide us flatwares. We had to flag her several times to place our orders, refills, and for a complimentary sweet treat for the birthday celebrant. The food was pricey with the portions we were given. The food was also room temperature by the time we received it.  And no complimentary birthday sweet treat.  Never returning to this restaurant again. Ever! Over priced, and lack-luster service."
Tanya S.,"Chandler, AZ",12,1,,1.0,10/3/2017,"Worst service ever. We will never go back and I will tell everyone not to go. Last time we went it was the same thing but figured we'd try again. First, the draft was broken so no draft beers. Then took forever to take our orders. We waited over an hour for part of the food to arrive. The manager comes out and says they are behind in the kitchen, no kidding. They bring 2 of the 5 orders, not even the he kids food. The potatos were cold, not even warm. We finally gave up and left after about 5 minutes and the other 3 plates never came out. Never ever again."
Steven S.,"Mesa, AZ",4,64,166,3.0,2/15/2017,Went here for Valentine's Day. It was way over crowded and the service was mediocre. And to top it off I think the cheesecake slices have shrunk.
Kimberly O.,"Phoenix, AZ",13,23,26,4.0,4/9/2017,"I always have a great time at this Cheesecake Factory. Only thing was the seating this time, I felt the lighting was terrible, like I was in an interrogation room. Our waiter had great recommendations and was polite. The food was good and perfect for Friday date night. I had the herb crusted salmon with mash potatoes and asparagus. It also had a light cream sauce that was lemony that added an extra kick to the dish. I will l keep returning this location for great food and customer service."
Anne R.,"Hercules, CA",5000,829,322,3.0,6/9/2017,"Normally I am a fan of eating here but after this visit I may have to rethink that. We arrived here later in the day, close to closing time. We were seated outside to enjoy the nice AZ night heat which was great. Our server came out and was great all throughout the night! Our food however was not so great. Let me just say that our peach Balinis were the only good thing about the meal. We ordered appetizers which were spicier than usual. So we didn't even finish those. Our food, we ordered a fish plate, the fish was super dry and lacked taste which was disappointing. We only ate about a third of it because it was so bad. We did order a slice of cheesecake for dessert which was on point (as it should be). Overall the experience was not great but I rate it 3 stars for the awesome service and good drinks and cheesecake! But I probably won't be back again due to the lack of flavor in the food."
Wesley E.,"Chandler, AZ",43,5,,1.0,7/30/2017,Pretty pathetic experience.  Definitely not happy with my melted glob of what used to approximate cheesecake.  If you're going to make people wait for a half hour for their cheesecake on a call-in order maybe you could leave it in the cooler.
Elise S.,"Mesa, AZ",80,1,,1.0,7/25/2017,My fiance and I ordered cheesecake factory through door dash. I ordered the Evelyns favorite pasta. When I went in for my second bite I noticed a long black hair in my food. So disgusting. I called cheesecake factory to let them know and they said they couldn't do anything for me because I ordered through door dash. A hair in my food is not a result of door dash. It's a result of improper hygiene in their kitchen. I will not be ordering cheesecake factory again after the experience I had. Terrible customer service.
DavidJames S.,"Gilbert, AZ",56,26,16,5.0,8/19/2017,This is a great place to eat the service is great and pleasant. Always look forward to come here.
Russell F.,"Vail, AZ",3,43,17,3.0,8/14/2017,"Typical CF, the acoustics are bad especially when busy. It's hard to have a conversation. Service was slow, but food was good. New birthday cake cheesecake was awesome!"
Benedetto T.,"Gilbert, AZ",90,31,13,2.0,5/4/2016,"I heard the food was supposed to be really good. But unfortunately the food for the price we paid was not good.  It seemed like the cooks didn't know how to use the spices correctly with the pastas because the Louisiana chicken pasta that I ordered didn't have much flavor to it, but the chicken was good. 3 star pasta The burger was undercooked. My friend said he would take the Whataburger burger over the burger he ordered at the Cheesecake Factory. 2 star burger  The only thing that tasted for what we paid for was the filet mignon. 4 star filet  We also had eggplants which were really good and they came with a side dish of pasta with pesto which was completely tasteless. Probably the worst pasta I have ever tried anywhere. It was almost like eating pasta with water. The manager came over replacing the pasta with a pasta Alfredo which was excellent. 3 star eggplant Our server was very young and very tall, he said he turned 21 just 2 weeks ago. He started off really bad and didn't even smile. Later on it got better. We gave him a hard time ordering which he handled pretty good but kept forgetting somethings and misunderstood some other things. 3 star service. So it's a little bit but it miss with how good your food was. Except for the burger.  I would say let the Cheesecake Factory keep on making cheese cakes and not full restaurant menus. For me the first and last time eating out here.  Also one thing that raised my concern was that my friend saw one of the cooks spit to his side. We couldn't see if he spit on the food or on the floor or he just had a gum in his mouth. Ether way, I don't believe you should ever spit anywhere when you handle the food."
