Username,location,friend_count,review_count,photo_count,rating,date,review
Sarah G.,"Phoenix, AZ",314,263,504,3.0,3/1/2009,"I had gotten a Gift Card for Christmas that I finally decided to use.  I really had mixed feelings about going based on some past experiences and all the kitchen drama that you may or may not have heard of. (google it)  Regardless of that though we had a really good experience this time.  Our waiter Hoki was wonderful, service was A+. I would advise requesting his section if you ever eat here.  Their Passion fruit Ice Tea is delicious and our glasses never emptied and were always refreshed with ice on each refill.  I ordered the Grilled Salmon from the fresh fish selection, it came with Steamed Broccoli and rice. (see pics) It was really good, the Salmon was cooked perfectly. Something I Would definitely order again.  The Mr. Ordered the Boston House Salad (see pics) I shared a few bites and also enjoyed it. His entree was the Four Cheese Pasta which he really liked too, sorry no pic.  For dessert we Shared a slice of the Chocolate Coconut Cream Cheesecake (see pics). WOW! That was sinfully good!  Our service and experience based on today's visit is worthy of 4 stars ( Hoki deserves 5) but an average rating based on all my visits combined I'll go with 3 stars."
Christina M.,"Chandler, AZ",50,2,,1.0,7/20/2014,I wish I could have gave this 0 stars but I can't first thing there was a hair in my food and everyone has only ate a little of there food and had to stop cuz we was disgust my one friend Alex was sick from it them we got the manager and she only was gonna say sry then we was like can u take all this off and she only took the noodles off although we a couldn't eat our food it seems like everytime I come there there's a problem or hair in my food and I think it's because we ask for our food crispy when I ask Chrispy we get a hair when we don't no hair plus very rude customer service NEVER EAT HERE
Bill J.,"Las Vegas, NV",1,41,2,2.0,1/24/2014,"well its exactly what you expect from a large chain restaurant, massive portions and below average food quality.  Kids like it and its not a bad vibe.  If you are anywhere near being a foodie don't go here!  Find a locally owned restaurant and enjoy dinning out.  I had the chicken and biscuits, it was presented as a pile of food that looked like a pizza delivery guy drove it around the block a few times before it made it to my table.  need I say more......."
Jennifer G.,"Danville, CA",33,100,45,4.0,8/21/2009,"OK, I really feel that this place rocks...chain or no chain, CF is in another league when it comes to chain restaurants.  I have yet to have a bad experience (or even anything mediocre) at any of the locations.  The overall quality, selection, atmosphere and service are always top notch.  I generally only eat lunch here, dinner on occasion and even at the peak of the lunch hour, I have never experienced slow or lacking service. Today we were really hungry, so we started with Buffalo Blasts for an appetizer, these are amazing (see pics).  They taste like a fabulous combination of fried chicken and hot wings, served with hot sauce, blue cheese (the real deal) and celery sticks.  We both ordered salads, the BBQ Ranch Chicken (topped with onion rIngs) and the Chinese Chicken salad which has always been delicious.  We finished off the meal with a slice of Vanilla Bean cheesecake which is lighter than some of the other kinds, and absolutely delicious.  I could enjoy a big bowl of the whip cream by itself! Overall, I really enjoy this place and always look forward to treating myself to lunch here.  And it doesn't hurt that it's in the mall....lunch AND shopping is never a bad thing :)"
Jay M.,"Phoenix, AZ",199,550,1368,4.0,8/3/2013,This place has a decent sized menu. Lots of desserts! Staff was friendly & we were never waiting on anything too long. Food was good.
Amy B.,"Rochester, MI",547,1180,306,5.0,6/14/2008,"So, Andrea and I decided to head to Cheesecake Factory for my birthday celebration on Friday night.  I've always loved Cheesecake factory for a lot of reasons, and have yet to find a reason to NOT love it here.  They have such a great menu selection, the decor is always nice, and I love how theres tons of space to dine, socialize and hang out. Anyways, I got there first so we could get a seat.  It was busy, but thats not a surprise since it was a Friday night.  The girls at the counter were nice and friendly, and told me the wait was only going to be about 15 minutes.  (not bad!)  They gave me a buzzer and I waited in the lobby area for Andrea. Anyways, I was seating rather quickly, which was nice!  Our server was friendly and cool, and immediately asked what we would like to drink. I got some water, and Andrea got some Iced Tea. We studied the menu for  a minute, and I ended up getting the shepards pie.  I could really have almost any one of thier dinners here, and find that I will like what they serve me regardless.  I love the variety!   Anyways, I was happy becuase I felt like our server was available, and even tho it was busy, she didnt make me feel like that, and that was awesome! Anyways, I still love this place and its just awesome.  Great place to bring anyone! Parents, dates, friends, whatever.   I really don't think you can go wrong here."
Sandy C.,"Chandler, AZ",9,301,120,2.0,7/19/2010,"For the most part, Cheesecake Factory has done pretty well 99% of the time when I come here. Well, this is the 1% time that I think it was actually bad.  We waited 10 minutes before anybody came to greet us at the table.  It then took her 15 minutes to go get water.  It then took 25 minutes for the food to get to us. We ordered salad and noodles, not steak. You rang our bill up. THEN started spewing on about the new desserts on the menu.... uh... hello? Need I say more?!  I apologize for the 10% tip ""Missy"" (our waitress), but you're lucky you got a tip at all. And NO, saying my 8 month old is cute half way through my meal does not make up for the crappy service you just dished out. I will be back here since Cheesecake Factory is one of my favorite places to dine, but this time it was just a total miss!"
Jen T.,"Gulfport, MS",134,273,487,5.0,5/6/2013,"Went on Saturday for lunch, delicious, great service and we tried the stuffed chicken tortillas I think they are called and it was so delicious I kept eating from my sons dinner. I usually get the chopped salad from the sides menu and it is a really good sized salad with chicken and blue cheese.  It is $10.50 but can definitely be your meal and has just enough dressing to be light and you feel good after eating it, not over stuffed as it is easy to do here. The warm sourdough bread is awesome and I am not a bread fan whatsoever.  Our waitress was Brittney, an absolute beautiful young lady and she was very sweet. We love this place and have never had a bad thing to report. Just prepare to wait if you are in a vacation destination such as my hometown of San Diego or Hawaii. Very busy and popular."
Terry H.,"Gilbert, AZ",0,30,,5.0,1/25/2015,"Great service, place is very nice and clean. Food was good and server was attentive. We will go back for sure!"
S R.,"Queen Creek, AZ",0,75,13,3.0,11/1/2014,"Tia,  the hostess,  took my name for a party of 2 with nobody ahead of us. My mom politely asked for a booth.  I saw a party of 3, 5, then 6 get seated before us.  Finally one of several the girls seating everyone asked about why my mom and I were not seated.  Tia said she didn't know. The girl proceeded to seat us and apologized.  I told her that I was wondering why so many groups went before us.  Food was great.... We didn't complain, but Tia sure needs customer service skills training."
