Username,location,friend_count,review_count,photo_count,rating,date,review
Brittany S.,"Las Vegas, NV",72,12,7,5.0,8/11/2016,"I've been meaning to try this place for years and when National Cheesecake Day with half priced cheesecake came up, that was as good a time as any!  I went on a Friday afternoon and the the dining area had a lot of people, almost packed.  I wasn't too fond of the way seating is done here (as I felt I was in the couple's food next table over), the waitress was really attentive and friendly.  I ordered the Chicken Bellagio and it is delicious!  It's well seasoned, creamy and the meat is tender, not chewy.  For dessert I had the chocolate chip cookie dough cheesecake, which is served with a generous side of whipped topping and chocolate chips.  I can't wait to come back again for another meal!"
Mindy M.,"Las Vegas, NV",7,120,19,5.0,1/16/2017,"We had a fantastic experience.  My Mom had the Herb Crusted Salmon a day loved it. I had the Skinnylicious Mexican Tortilla Salad.  This thing is wonderful I can't believe it's actually healthy!   The tortilla the beans and chicken rest upon are a nice surprise in the center.  They make the best Arnold Palmer soft drinks (half lemonade and iced tea).  Love it!  Our server was awesome as usual, and love the brown bread they serve.  I wish you could purchase it as well to go!"
Jennifer W.,"Las Vegas, NV",0,32,3,3.0,3/6/2017,I ordered the veggie burger but wanted it on sourdough. They told me it was going to be served as a baguette which was fine by me. But I told them I didn't want mayo or cheese on it. When my food came there was literally NOTHING on my burger??? I mean yeah there was no cheese or mayo but no other toppings that came with it? The waiter wasn't to blame obviously. But I was with a big group of friends and it was late so I didn't want to make a big fuss to get a new burger. Waste of $14.00
Stacy P.,"North Las Vegas, NV",27,10,5,1.0,5/17/2017,"Wow, went there the day before mother's day, we had a party of 13 for the patio so I thought I would go ahead of everyone to get table locked in... I got there at 230... Our party was all there at 250 and they still didn't seat us till 340!!!! It was horrible.. no one should wait that long for a table ..Our waiter was great thank god, but my daughter ordered the chicken parmesan, pizza style and it was horrible...It was like cardboard with speghett on top...Pretty big disapointment"
Jason A.,"Dallas, TX",17,13,,5.0,8/20/2017,Never been in this location but ordered to-go.  It was so nice to get home with everything we ordered with plastic ware. All warm food was warm and the cheesecake was cold.  Much appreciated for $90 in to-go food.  Love their lettuce wraps.
Pim M.,"Las Vegas, NV",1,12,28,4.0,2/10/2016,Chris outrageous cheesecake was so good!! Other than that i thought it was alright.  p.s. service could have been better.
Tiffanie E.,"Las Vegas, NV",108,121,70,2.0,5/29/2016,"Good service. Tyler was good. 1 water refill, but other than that we were taken care of. Food is subpar. No bread basket at all, but I guess that's ok. We brought the kids for the first time & they loved the cheesecake, but their meals were just ""alright"". Honey had the soup, sandwich & salad. Sandwich was piled high, but lacked flavor. Salad was standard Caesar. The soup was good, but we didn't find any of the artichoke that was supposedly in there. Cobb salad had way too much egg & not enough lettuce. I hate that they let people dining in park in the spaces designated for take out...that's a pet peeve of mine. Overall for the price it wasn't great."
Pedro A.,"Las Vegas, NV",1,7,2,3.0,3/18/2017,Place is nice but too busy. I don't think everyone will have a slow experience but be ready for slow service just in case. Specially if you order something that's more than just a salad. Took 50min to get my food. Not the best first experience at this one. Maybe next time.
David B.,"Las Vegas, NV",2,1,1,1.0,5/6/2016,The food here is good however EVERY single time I order take out they butcher the order.  Just got home with a chicken salad that has no chicken in it.  I guess it's my fault for not checking the order but we did curbside and it was dark out and it hard to open everything in the car.  We also tipped $8.  It's so aggravating.
Nicole T.,"Las Vegas, NV",0,20,,5.0,8/2/2017,Shawn is the best waiter you should definitely request him he made the experience even better
