Username,location,friend_count,review_count,photo_count,rating,date,review
Marylou D.,"Chandler, AZ",3,45,15,1.0,5/24/2014,"We only went here because we got a gift card to go.. Long wait, very un personal customer service. I asked what was good and server wasn't really thrilled that I was asking questions and just said he's give us some time. Well it took forever for him to come back, we ordered and waited. Strawberry lemonade was way too sweet, also for some odd reason we didn't have a bread basket like the other tables...well we got our meals and they looked like they had been just thrown on the plate. The best thing were the mashed potatoes. Salmon was overpowered by the spices, literally had to scrape them off. Had the white chocolate macadanian nut cheesecake, which was amazing. That was the best thing we had all night, I would probably not go if I was the one paying."
Cindy L.,"Tempe, AZ",32,9,16,3.0,4/24/2013,Too dark to read the menu.  The foods are alright. Everything is very slow.... But the check...  Will not come back again.
Sham K.,"Chandler, AZ",21,42,924,5.0,8/3/2012,"Always have good selection of high quality food, friendly service, & awesome cheesecake.  Best place on earth to eat cheesecake, only problem is deciding which one to have out of 50+ flavors.  They have even gone the extra mile to cater to my vegan friends and if a problem arises they definitely try to make things right. Conveniently at the Chandler Fashion Center. =)"
Dustin F.,"Phoenix, AZ",10,6,18,4.0,8/26/2014,"Good Happy Hour prices...full sized appetizers for less than half the price...$5 and and most are around $12 normally. Plus $5 tall Mojitos. Usually hit the Chandler Mall location on a day of shopping, and have never had a bad meal and service always good"
Susan J.,"Phoenix, AZ",0,4,,1.0,11/23/2014,"The waiter was fantastic. ..most of the food was good but my daughter's medium rare steak was more medium well, and when we sent it back, the manager Michelle came out and argued with us. Meanwhile everyone else had finished and she was hungry so she ate the overcooked steak. We hear Michelle is leaving, but I'll call and ask before I come back. This was a party of 6, we spent a lot of money and she was extremely rude."
Vikki D.,"Scottsdale, AZ",3,12,13,1.0,4/19/2014,"We were waiting 15 min for someone serve us, and then 10 min for ordering food, the coming 20 min for food cooking and came out no napkin no silverware but a rush guy threw the dish on the table then left.  That's my first experience eat at CHEESECAKE FACTORY, but also last time too at least the last time!  Btw, the food is under cook!  Good luck!  Guys."
Rob V.,"Gilbert, AZ",0,3,,1.0,5/19/2014,Very Beautiful restaurant - that's about it. I didn't expect fine dining but this was tasted like overpriced tv dinners.  It used to be ok now it just falls way short of acceptable.
Nicole G.,"Gilbert, AZ",0,114,,2.0,7/30/2014,Absolutely terrible customer service!!! Both over the phone and in person!! I waited on hold twice to place a to go order. The first time I was disconnected after a couple of minutes the second time I gave up and hung up as I was almost to the restaurant anyways!! Walked in the was rudely directed to the bakery. Waited there to place my order. Was given the wrong order and had to ask for it to be corrected which it was. The cheesecake is always good but I will drive further to a different location for better customer service any day!!
D D.,"Phoenix, AZ",115,159,20,2.0,3/20/2012,"I've got to downgrade my original review after today.  We were seated in the bermuda triangle. We waited 15 minutes for a server to show up, apologize profusely then disappeared for another 15 minutes.  That was the theme for this meal. Sorry for the wait, now wait some more.  Glad they finally got a printed kids menu. Kids pizza was extra greasy, came out 25 minutes before my entree salad. For almost $17 I was hard pressed to find any chicken or bacon in my chopped Cobb salad. Zero blue cheese. I would have told the server but he disappeared until it was time to flag him down for our bill, which took him two passes by our table to drop off. Thank goodness I had correct change so I didn't have to endure another 1/2 assed apology/long wait. blah!"
Alex H.,"Sedona, AZ",40,14,,5.0,10/1/2014,"Who doesn't love the cheesecake factory? Can't complain, service was great! Food always taste the same no matter which one you go to."
