Username,location,friend_count,review_count,photo_count,rating,date,review
Victoria D.,"Bergen County, NJ",0,2,,2.0,6/15/2015,"Sunday lunch-Crispy Cuban Rolls, very good as always- the server who we've had previously, very nice. Margherita pizza and interaction with the manager, not great. The pizza was dry and tasteless, if you want similar ingredients order the Flat Bread with cheese, tomato and basil-very tasty. We ordered Ultimate Margaritas not too much ice (hate when drinks get watery), these are normally delicious. Drinks arrived in the smallest daiquiri glasses we've ever seen so we asked the server if this was the correct drink and she stated we ordered regular, not Ultimate Margaritas as we have in the past. She offered to exchange the drinks. The manager then came to our table to ask what the problem was. He proceeded to explain that when you order a drink with less ice, you get a glass that is not filled, just as ordering a soda with less ice you will get less soda. We were shocked he came over as this was already resolved. We explained that we know what to expect when limiting ice as we always order drinks this way so they don't get watery and we ordered this very drink a week prior at Cheescake. We further explained that the issue was a regular not an Ultimate was ordered. He said okay and again mentioned the glasses would not be filled. Ultimately, the Ultimate Margaritas arrived with not limited ice but only 2 ice cubes and warm...SMH. So, not only were the pizza and drinks unenjoyable but that interaction made us uncomfortable."
Andrew L.,"Ridgefield Park, NJ",151,138,190,1.0,8/24/2012,"Eating here is like driving into NYC and eating at TGIF in Times Square.  Service is short-handed and getting there is hell thanks to NJ traffic.  Parking lot is almost always full.  Their cheesecake is nothing special and the food is over-loaded with fat(butter/oil), sugar and salt... but this place is bursting at the seams at all times.   This place makes me lose faith in humanity."
Jennifer F.,"Manhattan, NY",230,694,1107,5.0,9/21/2014,"Yum yum yum. Everything I've ever tried from their insanely extensive menu has been delicious. The pasta dishes are my favorite. You must get the fried Mac & Cheese appetizer; I get this every single time I go. The prices are good and the portions are huge (enough to share with someone else). Not to mention, the cheesecake is one of a kind."
Bernie P.,"Little Ferry, NJ",0,1,,1.0,12/13/2015,I ordered food to pick up at 9:30 and I was told that it will take 20 minutes. It is now 10:09 and I'm still waiting on line for the cashier to pick up my order.she went inside the kitchen and have not come back
Joel P.,"Leander, TX",9,22,30,4.0,8/18/2014,"Definitely try the seafood/chicken gumbo if you're not afraid of spicy food! The calamari appetizer is surprisingly very fresh. Of all the pastas on the menu, our top pick is the Garlic Noodles because it's the least heavy. Our favorite dessert is the Godiva cheesecake."
Anthony F.,"West New York, NJ",6,114,147,2.0,7/27/2014,"Food wasnt anything to write home about thats for sure.  Would not go back again.  Sorry, I enjoyed you in Boston..........."
Fatima S.,"Manhattan, NY",0,18,,5.0,12/5/2015,Amazing service and amazing food! Have been here countless times and it's always a good visit! Servers are very prompt and make sure you're satisfied! 5 stars all the way
Lyra B.,"Oak Ridge, NJ",0,27,1,1.0,8/3/2013,"Extremely overpriced; I bought a piece of the chocolate truffle cake in the To-Go section, and they gave a FOURTH of what they serve in the restaurant. I pointed this out to the server slicing the cake, and he apologized and handed me another piece that was still about the same size. Do not waste your money here; the quality is poor, and you certainly do not get even a fourth of what you paid for."
K E.,"Teaneck, NJ",4,14,,3.0,7/24/2013,"The food is okay, but definitely not worth the typically long wait and price. On the weekend you need a reservation unless you plan on waiting several hours for a seat. I normally go for the cheesecake, which doesn't require sitting down and doesn't have as long a wait. The 30th anniversary cheesecake is my favorite. However, as the desserts are fairly expensive I don't make a habit of coming here. Overall the place isn't worth the time you spend trying to eat there, but every once in a while it's fine."
Whitney P.,"New York, NY",10,40,39,5.0,9/14/2014,"Took my mother here for the first time. Our waiter was fantastic! We ordered the dynamite shrimp and firecracker salmon appetizers. Everything was delicious and our waiter made every effort to make sure my mom had a great experience.  We had the red velvet cheesecske for dessert and as usual, it never disappoints. Great experience,  will definitely be back."
